Iteración,1,2,3,4,5,6,7,8,9,10
14,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,59385.599853515625,53463.99980926514,49385.599853515625,43348.7998046875
15,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,59385.599853515625,53463.99980926514,49385.599853515625,43348.7998046875
16,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,59385.599853515625,53463.99980926514,49385.599853515625,43348.7998046875
17,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58924.7998046875,53463.99980926514,49385.599853515625,43348.7998046875
18,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
19,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
20,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
21,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
22,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
23,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
24,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
25,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
26,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
27,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
28,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
29,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
30,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
31,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
32,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
33,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
34,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
35,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
36,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
37,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
38,366297.599609375,183348.7998046875,129219.30126953125,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
39,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
40,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
41,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
42,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
43,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
44,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
45,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
46,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
47,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
48,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
49,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
50,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
51,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
52,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
53,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
54,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
55,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
56,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
57,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
58,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
59,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
60,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
61,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
62,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
63,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
64,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
65,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
66,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
67,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
68,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
69,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
70,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
71,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
72,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
73,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
74,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
75,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
76,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
77,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
78,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
79,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
80,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
81,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
82,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
83,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
84,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
85,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,68156.787109375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
86,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
87,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
88,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
89,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
90,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
91,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
92,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
93,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
94,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
95,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
96,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
97,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
98,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
99,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
100,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
101,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
102,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
103,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
104,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
105,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
106,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
107,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
108,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
109,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
110,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
111,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
112,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
113,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
114,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
115,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
116,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
117,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
118,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
119,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
120,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
121,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
122,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
123,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
124,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
125,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
126,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
127,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
128,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
129,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
130,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67753.21943664551,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
131,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
132,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
133,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
134,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
135,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
136,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
137,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
138,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
139,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
140,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
141,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
142,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
143,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
144,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
145,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
146,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
147,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
148,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
149,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
150,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
151,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
152,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
153,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
154,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
155,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
156,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
157,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
158,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
159,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
160,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
161,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
162,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
163,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
164,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
165,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
166,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
167,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
168,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
169,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
170,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
171,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
172,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
173,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
174,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
175,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
176,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
177,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
178,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
179,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
180,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
181,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
182,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
183,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
184,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
185,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
186,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
187,366297.599609375,183348.7998046875,125998.39990234375,96540.1591796875,79846.39978027344,67657.599609375,58695.45672607422,53463.99980926514,49385.599853515625,43348.7998046875
